# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID     alpha     delta        x        y       v       ev        bv      ebv     ub      eub       vi       evi
1321    16.929906    -39.427133    698.408    1411.02    17.691    0.017    1.101    0.025    0.83    0.048    1.44    0.019
1322    16.918929    -39.265959    1764.14    78.998    17.692    0.025        nan      nan     nan      nan    1.518    0.026
1323    16.930918    -39.311181    600.227    452.739    17.697    0.019    1.293    0.029   nan     nan    1.382    0.021
1324    16.930028    -39.548135    686.626    2411.03    17.7    0.016    1.341    0.021   nan     nan    1.607    0.018
1325    16.917247    -39.578694    1927.52    2663.59    17.7    0.029    1.146    0.041   nan     nan    1.548    0.03
1326    16.931973    -39.400224    497.774    1188.63    17.702    0.017    2.227    0.047   nan     nan    2.981    0.017
1327    16.934196    -39.286126    281.982    245.668    17.702    0.026    2.777    0.085   nan     nan    3.239    0.026
1328    16.936003    -39.490725    106.509    1936.57    17.704    0.022    1.36    0.05   nan     nan    1.78    0.027
1329    16.928592    -39.292354    826.049    297.143    17.705    0.019    1.351    0.027   nan     nan    1.536    0.02
1330    16.930168    -39.532267    673.045    2279.89    17.706    0.017    1.241    0.023   nan     nan    1.615    0.022
1331    16.918736    -39.313619    1782.92    472.887    17.708    0.013    1.38    0.031   nan     nan    1.787    0.014
1332    16.933545    -39.455467    345.17    1645.18    17.709    0.018    2.278    0.035   nan     nan    2.994    0.019
1333    16.9292    -39.425646    766.959    1398.73    17.71    0.019    2.911    0.055    -1.626    0.073    6.286    0.02
1334    16.91907    -39.316162    1750.45    493.901    17.712    0.012    2.348    0.032   nan     nan    3.013    0.013
1335    16.918554    -39.374046    1800.58    972.282    17.713    0.013    1.318    0.025     nan      nan    1.657    0.014
1336    16.930995    -39.498742    592.748    2002.83    17.714    0.017    1.184    0.027   nan     nan    1.537    0.019
1337    16.922712    -39.423041    1396.92    1377.2    17.714    0.016    1.229    0.028   nan     nan    1.572    0.022
1338    16.934734    -39.467797    229.676    1747.08    17.718    0.017    1.351    0.023   nan     nan    1.735    0.019
1339    16.92934    -39.487471    753.357    1909.68    17.719    0.017    1.105    0.025    0.913    0.071    1.462    0.021
1340    16.918678    -39.472022    1788.59    1782    17.729    0.012    1.154    0.02   nan     nan    1.478    0.014
1341    16.920179    -39.323398    1642.78    553.703    17.729    0.013    2.724    0.036   nan     nan    3.989    0.014
1342    16.923609    -39.453678    1309.81    1630.4    17.73    0.03    1.143    0.043   nan     nan    1.535    0.031
1343    16.926598    -39.449188    1019.59    1593.29    17.731    0.021    1.351    0.034   nan     nan    1.927    0.022
1344    16.91905    -39.455844    1752.41    1648.3    17.733    0.01    1.515    0.023   nan     nan    2.03    0.012
1345    16.91772    -39.61831    1881.53    2990.99    17.733    0.02    1.248    0.046   nan     nan    1.847    0.021
1346    16.936891    -39.556936    20.3    2483.77    17.733    0.021    1.689    0.075   nan     nan    2.384    0.023
1347    16.917319    -39.501184    1920.53    2023.01    17.735    0.019    1.208    0.034    0.66    0.054    1.662    0.019
1348    16.922199    -39.319548    1446.69    521.885    17.736    0.013    1.373    0.027   nan     nan    1.776    0.016
1349    16.92799    -39.461428    884.492    1694.45    17.736    0.018    1.297    0.028   nan     nan    1.755    0.022
1350    16.928905    -39.34246    795.65    711.237    17.737    0.016    1.38    0.024   nan     nan    1.802    0.018
1351    16.930879    -39.465748    604.004    1730.15    17.737    0.02    2.044    0.037   nan     nan    2.804    0.021
1352    16.918064    -39.433249    1848.17    1461.56    17.738    0.009    1.551    0.023   nan     nan    2.025    0.011
1353    16.917547    -39.439226    1898.31    1510.96    17.742    0.012    1.128    0.023     nan      nan    1.584    0.02
1354    16.922902    -39.576953    1378.45    2649.2    17.742    0.013    1.37    0.024   nan     nan    1.767    0.02
1355    16.926211    -39.287107    1057.16    253.773    17.744    0.018    1.464    0.032   nan     nan    1.956    0.019
1356    16.930739    -39.457635    617.561    1663.1    17.746    0.02    1.4    0.031   nan     nan    2    0.022
1357    16.921714    -39.497189    1493.79    1989.99    17.747    0.02    1.626    0.032   nan     nan    1.829    0.022
1358    16.917101    -39.553871    1941.67    2458.44    17.748    0.021    1.087    0.042    0.614    0.079    1.432    0.022
1359    16.923079    -39.514361    1361.29    2131.91    17.749    0.019    1.358    0.031   nan     nan    1.486    0.02
1360    16.924362    -39.453792    1236.72    1631.34    17.75    0.026    1.094    0.033   nan     nan    1.475    0.026
1361    16.92507    -39.321887    1167.94    541.212    17.752    0.015    1.152    0.026    0.61    0.09    1.587    0.018
1362    16.9223    -39.504587    1436.93    2051.13    17.753    0.019    1.277    0.031   nan     nan    1.575    0.021
1363    16.935134    -39.465907    190.847    1731.46    17.753    0.021        nan      nan   nan     nan    2.885    0.021
1364    16.924692    -39.497358    1204.64    1991.39    17.755    0.018    2.243    0.049   nan     nan    2.764    0.018
1365    16.917014    -39.419671    1950.09    1349.35    17.757    0.019    1.236    0.031   nan     nan    1.817    0.021
1366    16.922707    -39.537426    1397.35    2322.53    17.759    0.018    2.579    0.045   nan     nan    3.197    0.018
1367    16.932802    -39.400182    417.315    1188.28    17.759    0.018    1.364    0.025   nan     nan    1.914    0.019
1368    16.919883    -39.545941    1671.53    2392.9    17.76    0.014    1.072    0.022    0.425    0.037    1.435    0.016
1369    16.930644    -39.52029    626.748    2180.91    17.761    0.016    1.507    0.04   nan     nan    1.859    0.019
1370    16.918675    -39.454481    1788.83    1637.03    17.766    0.011    2.228    0.031   nan     nan    2.867    0.013
1371    16.92313    -39.276146    1356.28    163.194    17.766    0.022    1.288    0.054     nan      nan    2.003    0.023
1372    16.929206    -39.53027    766.424    2263.39    17.771    0.02    2.233    0.033   nan     nan    2.875    0.021
1373    16.920139    -39.578594    1646.74    2662.76    17.775    0.017    1.283    0.025   nan     nan    1.936    0.018
1374    16.922672    -39.421907    1400.81    1367.83    17.776    0.02    1.444    0.079   nan     nan    1.97    0.022
1375    16.932042    -39.51803    491.071    2162.23    17.777    0.017    1.887    0.027   nan     nan    2.487    0.019
1376    16.93601    -39.487741    105.808    1911.91    17.777    0.02    1.31    0.047   nan     nan    1.575    0.022
1377    16.925387    -39.419835    1137.18    1350.7    17.778    0.015    1.121    0.025   nan     nan    1.525    0.017
1378    16.936216    -39.417134    85.825    1328.38    17.778    0.018    1.608    0.047   nan     nan    2.311    0.019
1379    16.923253    -39.610768    1344.37    2928.66    17.778    0.021    1.442    0.043   nan     nan    1.649    0.021
1380    16.922881    -39.418627    1380.46    1340.72    17.78    0.017    2.205    0.054   nan     nan    2.863    0.02
1381    16.933004    -39.619895    397.699    3004.09    17.781    0.023    1.263    0.065   nan     nan    1.683    0.023
1382    16.92548    -39.550832    1128.15    2433.32    17.782    0.018    1.424    0.026   nan     nan    1.904    0.021
1383    16.930474    -39.482439    643.332    1868.09    17.785    0.017    2.361    0.042   nan     nan    4.36    0.018
1384    16.929777    -39.401389    710.983    1198.26    17.791    0.016    1.136    0.025    0.735    0.059    1.519    0.019
1385    16.93094    -39.297404    598.099    338.877    17.791    0.022    2.24    0.058   nan     nan    2.946    0.023
1386    16.934158    -39.39254    285.652    1125.12    17.793    0.018    1.566    0.028   nan     nan    1.892    0.019
1387    16.926579    -39.360579    1021.5    860.982    17.793    0.018    2.241    0.058   nan     nan    2.931    0.019
1388    16.935041    -39.410071    199.859    1270.01    17.793    0.018    1.286    0.026   nan     nan    1.584    0.02
1389    16.929195    -39.474562    767.477    1802.99    17.795    0.022    1.401    0.032   nan     nan    1.939    0.023
1390    16.933197    -39.500383    378.909    2016.39    17.796    0.018    2.217    0.027   nan     nan    2.739    0.019
1391    16.921775    -39.328336    1487.86    594.513    17.798    0.016    2.196    0.036   nan     nan    2.973    0.017
1392    16.926457    -39.548515    1033.27    2414.17    17.798    0.02    1.35    0.028   nan     nan    1.694    0.021
1393    16.929327    -39.312327    754.613    462.203    17.798    0.021    2.376    0.06   nan     nan    3.121    0.021
1394    16.926362    -39.498755    1042.5    2002.93    17.798    0.039    3.932    0.084   nan     nan       nan       nan
1395    16.926277    -39.422831    1050.82    1375.46    17.802    0.019    1.114    0.028   nan     nan    1.514    0.021
1396    16.923457    -39.292775    1324.52    300.623    17.805    0.018    2.132    0.047   nan     nan    2.805    0.019
1397    16.93356    -39.348471    343.715    760.919    17.807    0.017    1.457    0.027   nan     nan    1.806    0.02
1398    16.919345    -39.510386    1723.75    2099.06    17.81    0.016    1.148    0.024   nan     nan    1.554    0.017
1399    16.922306    -39.383231    1436.31    1048.19    17.812    0.017    1.209    0.028   nan     nan    1.579    0.02
1400    16.930289    -39.500111    661.299    2014.14    17.813    0.017    1.166    0.025     nan      nan    1.591    0.018
1401    16.931297    -39.443111    563.361    1543.07    17.816    0.016    1.269    0.025   nan     nan    1.794    0.019
1402    16.928382    -39.320726    846.415    531.622    17.821    0.019    2.226    0.057   nan     nan    2.861    0.019
1403    16.917211    -39.533455    1931.01    2289.71    17.821    0.021    1.263    0.033    0.401    0.053    1.66    0.022
1404    16.920256    -39.491311    1635.35    1941.41    17.822    0.015    1.596    0.029   nan     nan    2.172    0.016
1405    16.925855    -39.336409    1091.7    661.231    17.822    0.015    2.67    0.058   nan     nan    3.528    0.016
1406    16.923505    -39.459916    1319.92    1681.95    17.822    0.018    1.319    0.025   nan     nan    1.856    0.018
1407    16.92339    -39.414353    1331.09    1305.4    17.823    0.017    1.184    0.028   nan     nan    1.412    0.02
1408    16.930271    -39.26131    662.964    40.577    17.823    0.029    1.338    0.056   nan     nan    1.527    0.029
1409    16.92442    -39.468668    1231.04    1754.28    17.825    0.019    1.338    0.031     nan      nan    1.485    0.021
1410    16.930569    -39.35004    634.081    773.884    17.825    0.033    0.467    0.067   nan     nan    1.39    0.034
1411    16.918238    -39.505823    1831.31    2061.35    17.827    0.014    2.223    0.024   nan     nan    2.91    0.015
1412    16.924234    -39.546834    1249.16    2400.28    17.829    0.022        nan      nan   nan     nan    3.37    0.022
1413    16.924367    -39.436561    1236.22    1488.93    17.831    0.021    2.467    0.072   nan     nan    3.643    0.022
1414    16.935772    -39.553501    128.892    2455.38    17.831    0.027    1.241    0.064   nan     nan    1.444    0.028
1415    16.91933    -39.504838    1725.27    2053.21    17.832    0.015    1.155    0.025   nan     nan    1.495    0.017
1416    16.92125    -39.338607    1538.85    679.394    17.835    0.013    2.179    0.034   nan     nan    2.898    0.014
1417    16.928193    -39.563091    864.787    2534.64    17.835    0.018    1.448    0.024   nan     nan    1.728    0.019
1418    16.934824    -39.384078    221.017    1055.19    17.835    0.017    1.469    0.025   nan     nan    1.833    0.019
1419    16.925844    -39.416404    1092.79    1322.35    17.835    0.019    1.238    0.03   nan     nan    1.559    0.025
1420    16.922085    -39.399041    1457.77    1178.85    17.837    0.018    1.374    0.03   nan     nan    1.945    0.02
1421    16.933202    -39.550541    378.408    2430.92    17.841    0.016    1.235    0.029   nan     nan    1.509    0.018
1422    16.928411    -39.445235    843.573    1560.62    17.841    0.021    1.226    0.03   nan     nan    1.733    0.023
1423    16.917793    -39.503656    1874.44    2043.44    17.842    0.014    1.212    0.019   nan     nan    1.684    0.021
1424    16.923543    -39.545488    1316.26    2389.16    17.843    0.022    1.325    0.029   nan     nan    1.624    0.027
1425    16.918575    -39.435383    1798.56    1479.2    17.845    0.01    1.58    0.024   nan     nan    2.123    0.012
1426    16.930985    -39.288575    593.731    265.907    17.845    0.022    2.645    0.057   nan     nan    3.697    0.023
1427    16.929612    -39.468174    727.036    1750.2    17.847    0.021    1.975    0.057   nan     nan    2.685    0.022
1428    16.921885    -39.474525    1477.16    1802.69    17.852    0.022    2.106    0.06   nan     nan    2.656    0.022
1429    16.927479    -39.618811    934.032    2995.13    17.857    0.028    1.375    0.064   nan     nan    1.84    0.028
1430    16.91753    -39.527893    1900.03    2243.74    17.86    0.032    1.321    0.035   nan     nan    1.586    0.032
1431    16.933667    -39.348453    333.308    760.765    17.869    0.017    1.174    0.028   nan     nan    1.499    0.019
1432    16.917184    -39.390865    1933.64    1111.28    17.869    0.024    1.251    0.042   nan     nan    1.456    0.025
1433    16.921302    -39.263069    1533.79    55.115    17.871    0.024        nan      nan   nan     nan    2.54    0.024
1434    16.918869    -39.418477    1769.99    1339.48    17.872    0.012    1.288    0.025   nan     nan    1.487    0.014
1435    16.927258    -39.395907    955.489    1152.95    17.872    0.02    2.248    0.058   nan     nan    3.028    0.021
1436    16.920482    -39.456281    1613.43    1651.91    17.876    0.016    1.245    0.029   nan     nan    1.438    0.019
1437    16.919101    -39.552395    1747.46    2446.24    17.879    0.018    1.195    0.025   nan     nan    1.551    0.019
1438    16.930929    -39.383166    599.16    1047.65    17.889    0.017    1.703    0.033   nan     nan    2.549    0.022
1439    16.924707    -39.449096    1203.25    1592.53    17.895    0.022    1.154    0.032   nan     nan    1.48    0.023
1440    16.922947    -39.26797    1374.06    95.621    17.895    0.024    1.437    0.1   nan     nan    1.968    0.025
1441    16.918806    -39.499586    1776.14    2009.8    17.896    0.015    2.181    0.027   nan     nan    2.865    0.015
1442    16.921101    -39.495204    1553.28    1973.59    17.897    0.017    1.931    0.043   nan     nan    3.1    0.018
1443    16.934264    -39.501081    275.377    2022.16    17.899    0.017    1.626    0.024   nan     nan    2.166    0.018
1444    16.927469    -39.445049    935.093    1559.08    17.899    0.02    1.158    0.03   nan     nan    1.523    0.022
1445    16.93654    -39.485102    54.386    1890.1    17.899    0.027    1.538    0.045   nan     nan    2.15    0.028
1446    16.93158    -39.449712    535.925    1597.62    17.901    0.02    1.655    0.033   nan     nan    2.093    0.022
1447    16.929284    -39.276145    758.81    163.178    17.904    0.028    1.341    0.045    0.399    0.08    1.56    0.029
1448    16.917866    -39.403086    1867.35    1212.28    17.909    0.012    1.392    0.025   nan     nan    1.941    0.017
1449    16.927996    -39.357305    883.836    833.926    17.909    0.019    1.088    0.027   nan     nan    1.423    0.021
1450    16.926229    -39.444862    1055.41    1557.54    17.909    0.021    1.429    0.034   nan     nan    1.853    0.023
1451    16.918134    -39.575556    1841.33    2637.65    17.909    0.025    1.118    0.044    0.444    0.054    1.505    0.027
1452    16.934269    -39.308166    274.85    427.819    17.911    0.022    1.295    0.035   nan     nan    1.408    0.024
1453    16.932964    -39.444386    401.562    1553.6    17.914    0.019    1.095    0.027   nan     nan    1.377    0.022
1454    16.929742    -39.305446    714.364    405.338    17.915    0.018    1.284    0.03   nan     nan    1.558    0.021
1455    16.929245    -39.401849    762.604    1202.06    17.916    0.019    1.115    0.027   nan     nan    1.518    0.022
1456    16.928491    -39.339465    835.791    686.487    17.917    0.019    2.293    0.058   nan     nan    2.896    0.02
1457    16.917988    -39.4503    1855.56    1602.48    17.918    0.008    1.115    0.02    0.577    0.066    1.519    0.013
1458    16.931234    -39.308992    569.481    434.642    17.918    0.02    1.359    0.031   nan     nan    1.561    0.022
1459    16.92083    -39.49933    1579.6    2007.69    17.919    0.019    1.537    0.03   nan     nan    2.032    0.02
1460    16.918255    -39.544283    1829.63    2379.2    17.92    0.016    1.59    0.027   nan     nan    2.148    0.017
1461    16.91859    -39.583555    1797.12    2703.76    17.92    0.015    1.366    0.028   nan     nan    1.954    0.017
1462    16.9175    -39.521653    1902.96    2192.17    17.922    0.03    4.173    0.042     nan      nan    1.628    0.03
1463    16.929559    -39.420771    732.138    1358.44    17.923    0.019    1.19    0.028   nan     nan    1.469    0.022
1464    16.932368    -39.623331    459.423    3032.49    17.929    0.029    1.397    0.058   nan     nan    2.062    0.029
1465    16.927513    -39.350572    930.781    778.281    17.93    0.016    1.206    0.029   nan     nan    1.51    0.019
1466    16.926142    -39.329321    1063.88    602.653    17.93    0.022    2.352    0.063   nan     nan    2.932    0.023
1467    16.920397    -39.400472    1621.66    1190.68    17.933    0.015    1.212    0.029   nan     nan    1.507    0.018
1468    16.931164    -39.624705    576.324    3043.84    17.937    0.028    1.271    0.056   nan     nan    1.488    0.028
1469    16.929491    -39.526946    738.779    2235.92    17.938    0.022    1.417    0.032   nan     nan    1.915    0.024
1470    16.92935    -39.33938    752.434    685.783    17.941    0.019    1.432    0.04   nan     nan    2.107    0.021
1471    16.931143    -39.44462    578.365    1555.54    17.941    0.022    2.47    0.047   nan     nan    3.301    0.023
1472    16.921944    -39.324376    1471.5    561.789    17.942    0.015    1.24    0.03   nan     nan    1.736    0.017
1473    16.919311    -39.347078    1727.08    749.408    17.943    0.015    2.453    0.037   nan     nan    3.369    0.016
1474    16.937043    -39.395888    5.554    1152.79    17.943    0.029    1.327    0.037   nan     nan    1.605    0.029
1475    16.923215    -39.520098    1348.02    2179.32    17.944    0.027    1.391    0.039   nan     nan    1.812    0.027
1476    16.927    -39.290812    980.573    284.394    17.944    0.018    1.222    0.024   nan     nan    1.923    0.033
1477    16.916278    -39.282509    2021.52    215.773    17.946    0.028        nan      nan   nan     nan    1.589    0.029
1478    16.917769    -39.596368    1876.81    2809.65    17.948    0.018    1.456    0.046     nan      nan    2.215    0.02
1479    16.924248    -39.525118    1247.8    2220.81    17.948    0.024    1.22    0.036   nan     nan    1.535    0.024
1480    16.926068    -39.529164    1071.09    2254.25    17.948    0.026    2.979    0.052   nan     nan    5.252    0.026
1481    16.917748    -39.45838    1878.85    1669.26    17.949    0.011    1.313    0.023   nan     nan    1.539    0.014
1482    16.929674    -39.432871    720.965    1458.44    17.949    0.019    1.2    0.028   nan     nan    1.508    0.022
1483    16.920419    -39.503787    1619.48    2044.52    17.953    0.017    1.259    0.026   nan     nan    1.631    0.019
1484    16.926798    -39.468225    1000.23    1750.62    17.953    0.026    1.318    0.033   nan     nan    1.503    0.027
1485    16.92396    -39.46232    1275.71    1701.82    17.953    0.026    1.517    0.043   nan     nan    1.849    0.032
1486    16.922099    -39.296663    1456.42    332.751    17.954    0.017    1.242    0.034   nan     nan    1.678    0.018
1487    16.924113    -39.514727    1260.89    2134.93    17.955    0.023    1.323    0.037   nan     nan    1.536    0.025
1488    16.921601    -39.616577    1504.77    2976.67    17.955    0.032    1.334    0.065   nan     nan    1.917    0.032
1489    16.923539    -39.274152    1316.58    146.711    17.956    0.035    1.025    0.07   nan     nan    1.466    0.034
1490    16.924785    -39.528257    1195.66    2246.75    17.957    0.024    1.571    0.036   nan     nan    1.918    0.025
1491    16.936478    -39.451355    60.378    1611.2    17.958    0.026    1.589    0.058   nan     nan    2.238    0.027
1492    16.922055    -39.5047    1460.69    2052.07    17.959    0.021    2.386    0.047   nan     nan    3.624    0.021
1493    16.920523    -39.426277    1609.4    1403.94    17.962    0.018    1.643    0.039   nan     nan    2.174    0.02
1494    16.931893    -39.304274    505.562    395.654    17.963    0.022    1.195    0.036   nan     nan    1.534    0.024
1495    16.925902    -39.457411    1087.19    1661.25    17.963    0.026    1.369    0.035   nan     nan    1.797    0.027
1496    16.918613    -39.366921    1794.89    913.393    17.964    0.013    1.401    0.031   nan     nan    2.048    0.014
1497    16.923329    -39.478676    1336.95    1836.99    17.965    0.023    1.41    0.035   nan     nan    1.79    0.024
1498    16.925475    -39.280195    1128.66    196.654    17.966    0.028    1.597    0.097   nan     nan    2.217    0.028
1499    16.919045    -39.301506    1752.96    372.776    17.967    0.014    2.403    0.031   nan     nan    3.08    0.015
1500    16.916438    -39.471117    2006.04    1774.52    17.969    0.028    1.455    0.052   nan     nan    1.917    0.029
1501    16.925928    -39.397709    1084.66    1167.84    17.97    0.023    1.18    0.036   nan     nan    1.54    0.025
1502    16.916544    -39.360615    1995.69    861.279    17.972    0.031    1.246    0.073   nan     nan    1.558    0.036
1503    16.918115    -39.354135    1843.18    807.729    17.973    0.014    1.586    0.031   nan     nan    2.219    0.015
1504    16.92453    -39.330562    1220.4    612.912    17.975    0.016    2.579    0.05   nan     nan    3.749    0.017
1505    16.922739    -39.431471    1394.31    1446.87    17.976    0.02    1.078    0.026    0.302    0.075    1.364    0.025
1506    16.921893    -39.339838    1476.36    689.574    17.977    0.014    1.219    0.032   nan     nan    1.81    0.017
1507    16.93051    -39.406785    639.759    1242.85    17.977    0.02    2.592    0.059   nan     nan    3.493    0.02
1508    16.933663    -39.605492    333.67    2885.06    17.98    0.02    1.47    0.06   nan     nan    1.665    0.021
1509    16.918523    -39.481692    1803.64    1861.92    17.981    0.013    1.248    0.023     nan      nan    1.732    0.015
1510    16.932653    -39.454547    431.792    1637.58    17.981    0.021    1.235    0.032   nan     nan    1.912    0.023
1511    16.924007    -39.294369    1271.13    313.79    17.982    0.02    2.37    0.047   nan     nan    3.064    0.02
1512    16.920658    -39.430647    1596.33    1440.06    17.985    0.014    2.294    0.06   nan     nan    3.129    0.015
1513    16.918494    -39.380905    1806.39    1028.97    17.986    0.015    2.32    0.039   nan     nan    3.209    0.016
1514    16.929369    -39.434282    750.611    1470.1    17.986    0.023    1.292    0.032   nan     nan    1.532    0.024
1515    16.925664    -39.337628    1110.27    671.306    17.99    0.018    2.096    0.055   nan     nan    2.695    0.019
1516    16.933189    -39.269321    379.678    106.785    17.993    0.032    1.707    0.062   nan     nan    1.731    0.034
1517    16.919571    -39.51576    1701.88    2143.47    17.997    0.017    1.283    0.023   nan     nan    1.753    0.018
1518    16.928951    -39.389504    791.202    1100.03    17.998    0.019    1.86    0.06   nan     nan    2.368    0.021
1519    16.928221    -39.268572    862.045    100.598    18.001    0.023    1.443    0.073   nan     nan    2.236    0.024
1520    16.923244    -39.34075    1345.22    697.104    18.002    0.017    1.425    0.039   nan     nan    2.112    0.018
1521    16.92848    -39.288859    836.906    268.255    18.003    0.024    2.133    0.05   nan     nan    3.016    0.025
1522    16.929384    -39.468449    749.131    1752.47    18.004    0.021    1.255    0.032   nan     nan    1.941    0.023
1523    16.920617    -39.428235    1600.3    1420.12    18.006    0.013    1.258    0.026   nan     nan    1.696    0.017
1524    16.93495    -39.496305    208.777    1982.69    18.006    0.016    1.781    0.026   nan     nan    2.296    0.019
1525    16.931845    -39.297181    510.225    337.032    18.006    0.027    1.346    0.047   nan     nan    1.707    0.028
1526    16.936747    -39.519704    34.287    2176.07    18.012    0.033    1.382    0.069   nan     nan    1.735    0.034
1527    16.926524    -39.458441    1026.82    1669.76    18.014    0.022    1.186    0.032   nan     nan    1.478    0.024
1528    16.925169    -39.488134    1158.37    1915.16    18.015    0.024    1.531    0.042   nan     nan    2.039    0.027
1529    16.933256    -39.284185    373.244    229.629    18.016    0.034    1.524    0.057   nan     nan    1.586    0.034
1530    16.920567    -39.371521    1605.14    951.413    18.017    0.016    2.303    0.046   nan     nan    3.121    0.017
1531    16.931327    -39.609289    560.491    2916.44    18.017    0.027    1.277    0.089   nan     nan    1.681    0.03
1532    16.92219    -39.457642    1447.61    1663.16    18.02    0.023    1.666    0.032   nan     nan    2.042    0.023
1533    16.929929    -39.535829    696.231    2309.33    18.02    0.023    1.647    0.032   nan     nan    2.213    0.024
1534    16.933984    -39.450806    302.484    1606.66    18.021    0.016    1.165    0.023   nan     nan    1.647    0.019
1535    16.934017    -39.392463    299.336    1124.49    18.022    0.04    0.514    0.063   nan     nan    1.997    0.055
1536    16.936964    -39.452337    13.185    1619.31    18.025    0.028    1.194    0.045   nan     nan    1.575    0.029
1537    16.934257    -39.397157    276.065    1163.28    18.027    0.023    2.499    0.05   nan     nan    3.158    0.023
1538    16.917379    -39.476587    1914.66    1819.73    18.027    0.027    1.292    0.045   nan     nan    1.781    0.027
1539    16.934576    -39.316581    245.039    497.362    18.028    0.022    1.299    0.035   nan     nan    1.57    0.023
1540    16.921091    -39.368214    1554.28    924.082    18.029    0.016    2.278    0.048   nan     nan    2.919    0.017
1541    16.923838    -39.527824    1287.57    2243.17    18.029    0.021    1.489    0.046   nan     nan    2.074    0.022
1542    16.925254    -39.50029    1150.1    2015.62    18.029    0.023    1.509    0.041   nan     nan    2.046    0.025
1543    16.930695    -39.341627    621.868    704.355    18.031    0.017    1.384    0.031   nan     nan    1.796    0.018
1544    16.924003    -39.323997    1271.6    558.655    18.033    0.019    2.249    0.041   nan     nan    3.115    0.029
1545    16.92947    -39.472075    740.763    1782.44    18.034    0.025    2.371    0.051   nan     nan    3.495    0.025
1546    16.929898    -39.54038    699.211    2346.94    18.035    0.022    1.35    0.026   nan     nan    1.779    0.023
1547    16.920804    -39.316147    1582.11    493.778    18.036    0.015    2.196    0.039   nan     nan    2.951    0.015
1548    16.929215    -39.382742    765.558    1044.15    18.037    0.018    1.524    0.034   nan     nan    2.033    0.02
1549    16.934073    -39.593339    293.912    2784.62    18.038    0.021    1.341    0.054   nan     nan    1.665    0.022
1550    16.923517    -39.398634    1318.73    1175.49    18.04    0.02    1.26    0.032     nan      nan    1.661    0.023
1551    16.935625    -39.314879    143.248    483.301    18.04    0.043    1.483    0.063   nan     nan    1.742    0.043
1552    16.928979    -39.458792    788.461    1672.66    18.041    0.024    1.51    0.033   nan     nan    2.065    0.026
1553    16.923549    -39.505658    1315.6    2059.98    18.043    0.022    1.271    0.044   nan     nan    1.778    0.024
1554    16.925372    -39.325391    1138.64    570.173    18.045    0.015    1.333    0.033   nan     nan    1.684    0.019
1555    16.932059    -39.364074    489.401    889.871    18.046    0.017    1.231    0.027   nan     nan    1.523    0.019
1556    16.919028    -39.514403    1754.59    2132.26    18.048    0.017    1.128    0.025   nan     nan    1.513    0.018
1557    16.921798    -39.410569    1485.65    1274.12    18.05    0.013    1.456    0.04   nan     nan    1.86    0.016
1558    16.931072    -39.38145    585.231    1033.47    18.053    0.018    1.505    0.037   nan     nan    2.054    0.02
1559    16.927751    -39.365377    907.704    900.634    18.054    0.018    1.563    0.042   nan     nan    2.251    0.022
1560    16.929225    -39.428351    764.577    1421.08    18.054    0.022    1.503    0.036   nan     nan    1.636    0.024
1561    16.9248    -39.363519    1194.19    885.283    18.055    0.017    1.123    0.038   nan     nan    1.622    0.02
1562    16.932604    -39.357876    436.484    838.644    18.055    0.023    2.831    0.049   nan     nan    4.726    0.023
1563    16.931848    -39.303218    509.896    386.926    18.056    0.025    1.309    0.036   nan     nan    1.598    0.026
1564    16.933059    -39.435805    392.312    1482.69    18.059    0.021    1.503    0.032   nan     nan    1.978    0.022
1565    16.932858    -39.333496    411.834    637.16    18.059    0.023    2.845    0.061   nan     nan    4.078    0.023
1566    16.925786    -39.467207    1098.42    1742.21    18.06    0.032    1.332    0.041   nan     nan    1.961    0.034
1567    16.917896    -39.598628    1864.51    2828.33    18.062    0.017    1.214    0.03   nan     nan    1.744    0.019
1568    16.929633    -39.298427    724.938    347.33    18.062    0.023    2.319    0.056   nan     nan    3.268    0.023
1569    16.9292    -39.468587    767.003    1753.61    18.062    0.027    1.607    0.057   nan     nan    2.173    0.028
1570    16.91603    -39.520461    2045.62    2182.32    18.062    0.032    1.298    0.052   nan     nan    1.611    0.034
1571    16.92201    -39.464351    1465.07    1718.6    18.062    0.034    1.233    0.076   nan     nan    1.802    0.036
1572    16.928647    -39.351123    820.686    782.832    18.065    0.016    1.181    0.026   nan     nan    1.531    0.019
1573    16.934639    -39.507106    238.945    2071.95    18.065    0.018    2.499    0.026   nan     nan    3.153    0.019
1574    16.930942    -39.33251    597.886    629.007    18.065    0.02    1.344    0.032   nan     nan    1.611    0.022
1575    16.925676    -39.539774    1109.11    2341.93    18.066    0.023    1.542    0.041   nan     nan    2.01    0.024
1576    16.926556    -39.371679    1023.73    952.716    18.068    0.019    1.467    0.039   nan     nan    1.972    0.021
1577    16.932879    -39.578546    409.811    2662.36    18.068    0.022    3.133    0.043   nan     nan    4.053    0.022
1578    16.931026    -39.42089    589.676    1359.42    18.068    0.021    1.252    0.032   nan     nan    1.443    0.024
1579    16.926745    -39.486217    1005.3    1899.31    18.068    0.025    2.142    0.061   nan     nan    2.8    0.025
1580    16.927328    -39.476481    948.724    1818.85    18.07    0.028    1.604    0.049   nan     nan    2.093    0.029
1581    16.920521    -39.261005    1609.64    38.056    18.071    0.028        nan      nan   nan     nan    1.875    0.028
